FRE^P,2.2,Federal Home Loan Mortgage Corporation
FRE^Q,1.2,Federal Home Loan Mortgage Corporation
FRE^R,3.3,Federal Home Loan Mortgage Corporation
FRE^S,5.9,Federal Home Loan Mortgage Corporation
FRE^T,3,Federal Home Loan Mortgage Corporation
FRE^U,6.2,Federal Home Loan Mortgage Corporation
FRE^V,13.4,Federal Home Loan Mortgage Corporation
FRE^W,0,Federal Home Loan Mortgage Corporation
FRE^X,0,Federal Home Loan Mortgage Corporation
FRE^Y,0,Federal Home Loan Mortgage Corporation
FRE^Z,0,Federal Home Loan Mortgage Corporation
FNA,47.3,Federal National Mortgage Association
FNM,813.1,Federal National Mortgage Association
FNM^F,78.1,Federal National Mortgage Association
FNM^G,3,Federal National Mortgage Association
FNM^H,9.7,Federal National Mortgage Association
FNM^I,7.6,Federal National Mortgage Association
FNM^L,6.9,Federal National Mortgage Association
FNM^M,9.2,Federal National Mortgage Association
FNM^N,4.8,Federal National Mortgage Association
FNM^P,18.4,Federal National Mortgage Association
FNM^Q,9.8,Federal National Mortgage Association
FNM^R,0,Federal National Mortgage Association
FNM^S,0,Federal National Mortgage Association
FNM^T,60.8,Federal National Mortgage Association
FRT,3661.1,Federal Realty Investment Trust
FSS,389.1,Federal Signal Corporation
FII,1726.6,"Federated Investors, Inc."
FPT,67.7,Federated Premier Intermediate Municipal Income Fund
FMN,55.7,Federated Premier Municipal Income Fund
FDX,19969.4,FedEx Corporation
FCH,116.7,FelCor Lodging Trust Incorporated
FCH^A,86.9,FelCor Lodging Trust Incorporated
FCH^C,441.9,FelCor Lodging Trust Incorporated
FGP,926.4,"Ferrellgas Partners, L.P."
FOE,308.4,Ferro Corporation
FNF,3759.6,"Fidelity National Financial, Inc."
FIS,3091.2,"Fidelity National Information Services, Inc."
HCE,24.5,Fiduciary/Claymore Dynamic Equity Fund
FMO,225.9,Fiduciary/Claymore MLP Opportunity Fund
FSC,170.1,Fifth Street Finance Corporation
FTB^A,303.4,Fifth Third Bancorp
FTB^B,458.4,Fifth Third Bancorp
FTB^C,256.2,Fifth Third Bancorp
FIF,601.2,Financial Federal Corporation
FSB,44,Financial Security Assurance Holdings Ltd
FSE,48,Financial Security Assurance Holdings Ltd
FSF,26.4,Financial Security Assurance Holdings Ltd
FAF,2683,First American Corporation (The)
FBP,1030.6,First BanCorp.
FBP^A,379.8,First BanCorp.
FBP^B,51.7,First BanCorp.
FBP^C,60.5,First BanCorp.
FBP^D,52.8,First BanCorp.
FBP^E,117.6,First BanCorp.
FBS^A,25.6,"First Banks, Inc."
FCF,910.3,First Commonwealth Financial Corporation
FF,148.6,"First Financial Fund, Inc."
FR,334.4,"First Industrial Realty Trust, Inc."
FR^J,60,"First Industrial Realty Trust, Inc."
FR^K,20,"First Industrial Realty Trust, Inc."
FMD,127.8,First Marblehead Corporation (The)
FMR,258.4,First Mercury Financial Corporation
FPO,254.4,First Potomac Realty Trust
FHN,2170,First Tennessee National Corporation
FFA,176.6,First Trust
FHI,46.6,First Trust
FHO,38,First Trust
FMY,67,First Trust
FAV,71.2,First Trust Active Dividend Income Fund
FCT,177,First Trust Four Corners Senior
FGB,0,First Trust Specialty Finance and Financial Opportunities Fund
FHY,58.2,First Trust Strategic High Income Fund II
FEO,60.5,First Trust/Aberdeen Emerging Opportunity Fund
FAM,180.6,First Trust/Aberdeen Global Opportunity Income Fund
FUR,170.4,First Union Real Estate Equity and Mortgage Investments
FE,14808.9,FirstEnergy Corporation
FED,23.9,FirstFed Financial Corporation
FBC,59.4,"Flagstar Bancorp, Inc."
FSR,827.4,Flagstone Reinsurance Holdings Limited
PFD,62.3,Flaherty & Crumrine Preferred Income Fund Incorporated
PFO,54.3,Flaherty & Crumrine Preferred Income Opportunity Fund Inc
FFC,330.2,Flaherty & Crumrine/Claymore Preferred Securities Income Fd In
FLC,78.7,Flaherty & Crumrine/Claymore Total Return Fund Inc
FBF^M,0,FleetBoston Financial Corporation
FBF^N,0,FleetBoston Financial Corporation
FLE,7.6,"Fleetwood Enterprises, Inc."
FTK,57.4,"Flotek Industries, Inc."
FLO,2259.3,"Flowers Foods, Inc."
FLS,2911.9,Flowserve Corporation
FLR,8144.2,Fluor Corporation
FMC,3311,FMC Corporation
FTI,2979.7,"FMC Technologies, Inc."
FMX,4499,Fomento Economico Mexicano S.A.B. de C.V.
FL,1137.1,Footlocker Inc
F,5308.2,Ford Motor Credit Company
F^A,3948,Ford Motor Credit Company
F^S,811.8,Ford Motor Credit Company
FCJ,217.6,Ford Motor Credit Company
FCZ,302.4,Ford Motor Credit Company
FCE/A,539,Forest City Enterprises Inc
FCE/B,153.6,Forest City Enterprises Inc
FCY,363.7,Forest City Enterprises Inc
FRX,7676.1,"Forest Laboratories, Inc."
FST,1601.5,Forest Oil Corporation
FOR,339.9,Forestar Group Inc
FDI,120.8,"Fort Dearborn Income Securities, Inc."
FIG,94.6,FORTRESS INVESTMENT GROUP
FO,6188.2,"Fortune Brands, Inc."
FO^A,53.5,"Fortune Brands, Inc."
FCL,624.7,"Foundation Coal Holdings, Inc."
FGC,0,FPL Group Capital Inc
FGE,0,FPL Group Capital Inc
FPL,20571.2,"FPL Group, Inc."
FPL^C,278.4,"FPL Group, Inc."
FTE,1329.5,France Telecom S.A.
FC,102.1,Franklin Covey Company
BEN,14841.9,"Franklin Resources, Inc."
FT,94.2,Franklin Universal Trust
FCX,9229.8,"Freeport-McMoRan Copper & Gold, Inc."
FCX^M,1186.3,"Freeport-McMoran Copper & Gold, Inc."
FMS,996,Fresenius Medical Care Corporation
FMS^,3.9,Fresenius Medical Care Corporation
FDP,1424.4,"Fresh Del Monte Produce, Inc."
FBR,25.1,"Friedman, Billings, Ramsey Group, Inc."
FTR,2720.9,Frontier Communications Company
FTO,1312.3,Frontier Oil Corporation
FRO,2215.6,Frontline Ltd.
FCN,2270.5,"FTI Consulting, Inc."
FRM,196.9,Furmanite Corporation
FBN,107.8,"Furniture Brands International, Inc."
GBL,200.4,Gabelli Asset Management Inc.
GCV,71,"Gabelli Convertible and Income Securities Fund, Inc. (The)"
GCV^B,21.2,"Gabelli Convertible and Income Securities Fund, Inc. (The)"
GDV,863.1,Gabelli Dividend
GDV^A,68.6,Gabelli Dividend
GDV^D,62.4,Gabelli Dividend
GAB,643.3,"Gabelli Equity Trust, Inc. (The)"
GAB^D,62.7,"Gabelli Equity Trust, Inc. (The)"
GAB^F,131.4,"Gabelli Equity Trust, Inc. (The)"
GGT,62.3,"Gabelli Global Multi-Media Trust, Inc. (The)"
GGT^B,20.9,"Gabelli Global Multi-Media Trust, Inc. (The)"
GUT,178.2,Gabelli Utility Trust (The)
GUT^A,25.3,Gabelli Utility Trust (The)
GFA,193.7,Gafisa SA
GTC,0,Galiot Capital Corporation
GME,3547.4,Gamestop Corporation
GRS,642.4,"Gammon Lake Resources, Inc."
GCI,1824.9,"Gannett Co., Inc."
GPS,9459.8,"Gap, Inc. (The)"
GDI,1207.5,"Gardner Denver, Inc."
IT,1677.2,"Gartner, Inc."
GMT,1509.1,GATX Corporation
GMT^,4.2,GATX Corporation
GET,443.4,Gaylord Entertainment Company
GNK,466.5,Genco Shipping
GY,212,GenCorp Inc.
DNA,87224.1,"Genentech, Inc."
GAM,549.4,"General American Investors, Inc."
GAM^B,175.2,"General American Investors, Inc."
BGC,938.4,General Cable Corporation
GD,22451.3,General Dynamics Corporation
GEA,932,General Electric Capital Corporation
GEC,894.8,General Electric Capital Corporation
GED,634.1,General Electric Capital Corporation
GEG,507.6,General Electric Capital Corporation
GEJ,840,General Electric Capital Corporation
GEP,118.8,General Electric Capital Corporation
GER,459.6,General Electric Capital Corporation
GE,161278.4,General Electric Company
GE^A,233.5,General Electric Company
GGP,346.1,"General Growth Properties, Inc."
GMR,338.3,General Maritime Corporation
GIS,19917,"General Mills, Inc."
BGM,152.1,General Motors Corporation
GBM,316.5,General Motors Corporation
GM,1953.5,General Motors Corporation
GMS,81.9,General Motors Corporation
GMW,68.7,General Motors Corporation
GPM,512,General Motors Corporation
GRM,430.7,General Motors Corporation
GXM,142.8,General Motors Corporation
HGM,74.4,General Motors Corporation
RGM,107.5,General Motors Corporation
XGM,79.5,General Motors Corporation
GSI,142.3,"General Steel Holdings, Inc."
GCO,326.4,Genesco Inc.
GWR,977.4,"Genesee & Wyoming, Inc."
GLS,102.3,Genesis Lease Limited
G,1763.4,Genpact Limited
GPC,6036.2,Genuine Parts Company
GNW,1225.8,Genworth Financial Inc
GEO,921.3,Geo Group Inc (The)
GGC,36.9,Georgia Gulf Corporation
GAH,59,Georgia Power Company
GAR,305.5,Georgia Power Company
GAT,0,Georgia Power Company
GPD,142.8,Georgia Power Company
GPE^A,43.2,Georgia Power Company
GPE^X,183.7,Georgia Power Company
GPJ,195.8,Georgia Power Company
GPU,983,Georgia Power Company
GPW,90.6,Georgia Power Company
GRB,123.3,"Gerber Scientific, Inc."
GNA,2620.7,Gerdau AmeriSteel
GGB,1373.2,Gerdau S.A.
GTY,521.6,Getty Realty Corporation
GA,787.2,Giant Interactive Group Inc
GIL,1417.5,"Gildan Activewear, Inc."
GLT,421.4,Glatfelter
GSK,15558.2,GlaxoSmithKline PLC
GLG,556.9,"GLG Partners, Inc."
GLG/U,0,"GLG Partners, Inc."
GLG/WS,0,"GLG Partners, Inc."
GRT,106.2,Glimcher Realty Trust
GRT^F,16.2,Glimcher Realty Trust
GRT^G,37.4,Glimcher Realty Trust
GCA,184.2,"Global Cash Access Holdings, Inc."
GHI,179,"Global High Income Dollar Fund, Inc."
GCF,92.2,Global Income & Currency Fund Inc.
GLP,84,Global Partners LP
GPN,2629.6,Global Payments Inc.
GSL,0,Global Ship Lease Inc
GSL/U,0,Global Ship Lease Inc
GSL/WS,0,Global Ship Lease Inc
GJM,213.6,GMAC LLC
GKM,424.8,GMAC LLC
GMA,264.9,GMAC LLC
GOM,476,GMAC LLC
GOL,89.2,Gol Linhas Aereas Inteligentes S.A.
GFI,3254.9,Gold Fields Ltd.
GG,22979.1,Goldcorp Incorporated
GG/WS,0,Goldcorp Incorporated
GS,33371.4,"Goldman Sachs Group, Inc. (The)"
GS^A,0.4,"Goldman Sachs Group, Inc. (The)"
GS^B,659.2,"Goldman Sachs Group, Inc. (The)"
GS^C,108,"Goldman Sachs Group, Inc. (The)"
GS^D,404.4,"Goldman Sachs Group, Inc. (The)"
GR,4557.1,Goodrich Corporation (The)
GDP,1123.9,Goodrich Petroleum Corporation
GT,1440.5,Goodyear Tire & Rubber Company (The)
IRE,37,Governor and Company of the Bank of Ireland (The)
GPX,73.2,GP Strategies Corporation
GGG,1412.2,Graco Inc.
GTI,990,GrafTech International Ltd
GKK,66.1,Gramercy Capital Corp
GKK^A,19.3,Gramercy Capital Corp
GVA,1680.8,Granite Construction Incorporated
GPK,390.5,Graphic Packaging Holding Company
GTN,17.2,"Gray Television, Inc."
GT0,3.3,"Gray Television, Inc."
GAJ,98,"Great Atlantic & Pacific Tea Company, Inc. (The)"
GAP,361.5,"Great Atlantic & Pacific Tea Company, Inc. (The)"
GNI,107.3,Great Northern Iron Ore Properties
GXP,2298.7,Great Plains Energy Inc
GXP^A,6.9,Great Plains Energy Inc
GXP^D,8.8,Great Plains Energy Inc
GXP^E,7.5,Great Plains Energy Inc
GB,606.3,"Greatbatch, Inc."
GCH,140,"Greater China Fund, Inc."
GBX,114.2,"Greenbrier Companies, Inc. (The)"
GHL,1861.3,Greenhill
GEF,805.1,Greif Bros. Corporation
GEF/B,767.1,Greif Bros. Corporation
GFF,281.6,Griffon Corporation
GPI,251,"Group 1 Automotive, Inc."
GBE,80.1,Grubb
GMK,42.8,"GRUMA, S.A. de C.V."
PAC,634,"Grupo Aeroportuario Del Pacifico, S.A. de C.V."
ASR,740.4,"Grupo Aeroportuario del Sureste, S.A. de C.V."
SAB,59.5,"Grupo Casa Saba, S.A. de C.V."
RC,5.6,"Grupo Radio Centro, S.A. de C.V."
TV,4960.8,Grupo Televisa S.A.
TMM,31.1,"Grupo TMM, S.A."
GNV,21.1,GSC Investment Corp
GSH,85.8,Guangshen Railway Company Limited
GFG,284.3,Guaranty Financial Group Inc
GES,1446,"Guess?, Inc."
GUI,23.3,Gulf Power Company
GUL,51.2,Gulf Power Company
GUQ,32.2,Gulf Power Company
GLF,603.1,"GulfMark Offshore, Inc."
GU,88.7,Gushan Environmental Energy Limited
HQH,269.1,H&Q Healthcare Investors
HQL,182.2,H&Q Life Sciences Investors
HRB,7700.8,"H&R Block, Inc."
FUL,780.2,H. B. Fuller Company
HNZ,11822.9,H.J. Heinz Company
HNZ^,7.5,H.J. Heinz Company
HAE,1429,Haemonetics Corporation
HAL,16248.5,Halliburton Company
HBI,1191.9,Hanesbrands Inc.
HGR,446.9,"Hanger Orthopedic Group, Inc."
HOG,3951,"Harley-Davidson, Inc."
HAR,979.5,"Harman International Industries, Incorporated"
HMY,1286.3,Harmony Gold Mining Co. Ltd.
HRS,5121.2,Harris Corporation
HWD,267.9,Harry Winston Diamond Corporation
HSC,2311.7,Harsco Corporation
HHS,395,"Harte-Hanks, Inc."
HIG,4935.4,"Hartford Financial Services Group, Inc. (The)"
HSF,60.1,Hartford Income Shares Fund Inc
HTE,1300.5,Harvest Energy Trust
HAS,4060.5,"Hasbro, Inc."
HTS,712.3,Hatteras Financial Corp
HVT,160.8,"Haverty Furniture Companies, Inc."
HVT/A,39.3,"Haverty Furniture Companies, Inc."
HE,1884.8,"Hawaiian Electric Industries, Inc."
HE^U,40.4,"Hawaiian Electric Industries, Inc."
HCC,3068.2,"HCC Insurance Holdings, Inc."
HCP,7016.2,"HCP, Inc."
HCP^E,66.4,"HCP, Inc."
HCP^F,129.8,"HCP, Inc."
HDB,1774.9,HDFC Bank Limited
HW,285.3,Headwaters Incorporated
HCN,4365.8,"Health Care REIT, Inc."
HCN^D,75.6,"Health Care REIT, Inc."
HCN^F,129.5,"Health Care REIT, Inc."
HCN^G,64.1,"Health Care REIT, Inc."
HMA,436.8,"Health Management Associates, Inc."
HNT,1129.2,Health Net Inc.
HR,1381.1,Healthcare Realty Trust Incorporated
HLS,964.7,HealthSouth Corporation
HS,1168.9,"Healthspring, Inc."
HTV,319.1,"Hearst-Argyle Television, Inc."
HPY,658.6,"Heartland Payment Systems, Inc."
HEK,382.2,Heckmann Corporation
HEK/U,0,Heckmann Corporation
HEK/WS,0,Heckmann Corporation
HL,474.6,Hecla Mining Company
HL^B,6.1,Hecla Mining Company
HL^C,57.3,Hecla Mining Company
HEI,410.5,Heico Corporation
HEI/A,458.8,Heico Corporation
HAV,28.8,"Helios Advantage Income Fund, Inc."
HIH,22.7,"Helios High Income Fund, Inc"
HMH,23.9,"Helios Multi-Sector High Income Fund, Inc."
HSA,25.1,"Helios Strategic Income Fd, Inc"
HLX,665,"Helix Energy Solutions Group, Inc."
OTE,101.2,"Hellenic Telecommunication Organization, S.A."
HP,2393.9,"Helmerich & Payne, Inc."
HLF,1383.7,Herbalife LTD.
HT,144.8,Hersha Hospitality Trust
HT^A,27.2,Hersha Hospitality Trust
HSY,5780.5,Hershey Foods Corporation
HTZ,1637.5,"Hertz Global Holdings, Inc"
HES,17490.3,Hess Corporation
HEW,2665.4,Hewitt Associates Inc
HPQ,87683.9,Hewlett-Packard Company
HXL,712.1,Hexcel Corporation
HF,40.3,"HFF, Inc."
HGG,280.9,"HHGregg, Inc."
HYI,36,"High Yield Income Fund, Inc. (The)"
HYP,31.2,"High Yield Plus Fund, Inc. (The)"
HCF,262.5,Highland Credit Stategies Fund
HCD,38.1,"Highland Distressed Opportunities, Inc."
HIW,1739.2,"Highwoods Properties, Inc."
HIW^B,33.6,"Highwoods Properties, Inc."
HIL,288.9,"Hill International, Inc."
HI,1031.4,Hillenbrand Inc
HRC,1028.9,"Hillenbrand Industries, Inc."
HTH,549.9,Hilltop Holdings Inc.
HTH^A,89.2,Hilltop Holdings Inc.
HIT,844.9,"Hitachi, Ltd."
HOC,905.8,Holly Corporation
HEP,179.1,"Holly Energy Partners, L.P."
HD,39029.4,"Home Depot, Inc. (The)"
HME,1310.6,"Home Properties, Inc."
HNI,701,HON INDUSTRIES Inc.
HMC,2203.2,"Honda Motor Company, Ltd."
HON,23844,Honeywell International Inc.
HMN,359,Horace Mann Educators Corporation
HRZ,104.7,"Horizon Lines, Inc."
HRL,4181.1,Hormel Foods Corporation
HOS,422.7,Hornbeck Offshore Services
HSP,4280.4,Hospira Inc
HPT,1397.5,Hospitality Properites Trust
HPT^B,53.5,Hospitality Properites Trust
HPT^C,166.2,Hospitality Properites Trust
HST,3955.7,Host Marriott Financial Trust
HST^E,69.4,Host Marriott Financial Trust
HFC^B,402.5,Household Finance Corp
HTB,246.7,Household Finance Corp
HTN,215.4,Household Finance Corp
HOV,107,Hovnanian Enterprises Inc
HRP,767.3,HRPT Properties Trust
HRP^B,86.5,HRPT Properties Trust
HRP^C,60.6,HRPT Properties Trust
HRP^D,151.8,HRPT Properties Trust
HBC,5663.9,HSBC Holdings plc
HBC^,163,HSBC Holdings plc
HBC^A,1077.6,HSBC Holdings plc
HCS,0,HSBC Holdings plc
HBA^D,21.3,"HSBC USA, Inc."
HBA^F,258.8,"HSBC USA, Inc."
HBA^G,188.5,"HSBC USA, Inc."
HBA^H,299,"HSBC USA, Inc."
HBA^Z,97.5,"HSBC USA, Inc."
HNP,606.9,Huaneng Power Intl
HUB/A,218.9,Hubbell Inc A
HUB/B,1600,Hubbell Inc A
HGT,642,Hugoton Royalty Trust
HUM,6289.5,Humana Inc.
HUN,806.4,Huntsman Corporation
HTX,45.2,Hutchison Telecommunications International Limited
HYC,57.7,Hypercom Corporation
HTR,149.8,"Hyperion Brookfield Total Return Fund, Inc."
HSM,60.8,Hyperion Strategic Mortgage Income Fund (The)
IAG,1794.9,Iamgold Corporation
IEP,1864.5,Icahn Enterprises L.P.
IEP^,108.8,Icahn Enterprises L.P.
IBN,3025.3,ICICI Bank Limited
IDA,1341.9,"IDACORP, Inc."
IEX,1995.8,IDEX Corporation
IDT,20.7,IDT Corporation
IDT/C,4.5,IDT Corporation
IHS,1804.8,IHS Inc.
ITW,17916.3,Illinois Tool Works Inc.
IMN,511.3,Imation Corporation
RX,2757.2,IMS Health Incorporated
IHC,55.6,Independence Holding Company
IFN,739.2,"India Fund, Inc. (The)"
IJD,3592.5,Indiana Michigan Power Co.
IBA,109.1,"Industrias Bachoco, S.A. de C.V."
IFX,151.1,Infineon Technologies AG
IAE,139.1,ING Asia Pacific High Dividend Equity Income Fund
IGR,413.3,ING Clarion Global Real Estate Income Fund
IIA,52.7,ING Clarion Real Estate Income Fund
IGA,202.7,ING Global Advantage and Premium Opportunity Fund
IGD,947.7,ING Global Equity Dividend and Premium Opportunity Fund
IDG,0,"ING Group, N.V."
IGK,0,"ING Group, N.V."
IND,279.4,"ING Group, N.V."
ING,1435.5,"ING Group, N.V."
INZ,133,"ING Group, N.V."
ISF,0,"ING Group, N.V."
ISG,313.6,"ING Group, N.V."
ISP,220,"ING Group, N.V."
IID,68.3,ING International High Dividend Equity Income Fund
PPR,475.9,ING Prime Rate Trust
IRR,300.2,ING Risk Managed Natural Resources Fund
IR,5530.9,Ingersoll-Rand Company
IM,2207.3,Ingram Micro Inc.
IRC,861,Inland Real Estate Corporation
PIF,208.3,"Insured Municipal Income Fund, Inc."
TEG,3284.7,Integrys Energy Group
IDC,2312.2,Interactive Data Corporation
IHG,165.8,Intercontinental Hotels Group
ICE,5955.8,"IntercontinentalExchange, Inc."
IBI,344.4,"Interline Brands, Inc."
IFF,2337.3,"Internationa Flavors & Fragrances, Inc."
IBM,113065.4,International Business Machines Corporation
ICO,352.6,"International Coal Group, Inc."
IGT,3504,International Game Technology
IP,5044.9,International Paper Company
IP/WD,0,International Paper Company
IRF,979.1,International Rectifier Corporation
ISH,182,International Shipholding Corporation
IPG,1887.1,"Interpublic Group of Companies, Inc. (The)"
IHR,22,"Interstate Hotels & Resorts, Inc"
IPL^B,154.5,Interstate Power and Light Company
IPL^C,37.8,Interstate Power and Light Company
ITP,43,Intertape Polymer Group Inc.
IPI,1554.5,"Intrepid Potash, Inc"
IVC,481.7,Invacare Corporation
IVZ,1078.5,Invesco Plc
PPM,103.3,"Investment Grade Municipal Income Fund, Inc."
ITG,982,"Investment Technology Group, Inc."
IO,341.1,Ion Geophysical Corporation
IWA,456.6,"Iowa Telecommunications Services, Inc."
IRL,23.3,"Irish Investment Fund, Inc. (The)"
IRM,4987.3,Iron Mountain Incorporated
IRS,150.2,IRSA Inversiones Y Representaciones S.A.
IFC,38.3,Irwin Financial Corporation
IFC^M,3.9,Irwin Financial Corporation
SFI,291.3,iStar Financial Inc.
SFI^D,16.8,iStar Financial Inc.
SFI^E,21.5,iStar Financial Inc.
SFI^F,14.6,iStar Financial Inc.
SFI^G,12.1,iStar Financial Inc.
SFI^I,17.7,iStar Financial Inc.
ITC,2168.3,ITC Holdings Corp.
ESI,3675,"ITT Educational Services, Inc."
ITT,8351.3,"ITT Industries, Inc."
IVN,1013.5,Ivanhoe Mines Ltd
JPM,117681.2,J P Morgan Chase & Co
JPM^E,134,J P Morgan Chase & Co
JPM^F,71.2,J P Morgan Chase & Co
JPM^G,85.9,J P Morgan Chase & Co
JPM^I,1611.5,J P Morgan Chase & Co
JPM^J,952,J P Morgan Chase & Co
JPM^K,774,J P Morgan Chase & Co
JPM^P,427.6,J P Morgan Chase & Co
JPM^S,439.4,J P Morgan Chase & Co
JPM^W,584,J P Morgan Chase & Co
JPM^X,317.6,J P Morgan Chase & Co
JPM^Y,461.6,J P Morgan Chase & Co
JPM^Z,1567.4,J P Morgan Chase & Co
JCG,762.3,"J. Crew Group, Inc."
JCP,4377,"J.C. Penney Company, Inc. Holding Company"
SJM,5135.2,J.M. Smucker Company (The)
JBL,1421.2,"Jabil Circuit, Inc."
JTX,451.8,Jackson Hewitt Tax Services
JEC,5913.3,Jacobs Engineering Group Inc.
JHX,7.3,James Hardie Industries NV
JEQ,71.6,"Japan Equity Fund, Inc. (The)"
JOF,154.2,Japan Smaller Capitalization Fund Inc
JAH,880.5,Jarden Corporation
JEF,2298.4,"Jefferies Group, Inc."
JRT,24.1,"JER Investors Trust, Inc."
JFC,40.2,"JF China Region  Fund, Inc."
JMP,109.9,JMP Group Inc
JAS,400.5,"Jo-Ann Stores, Inc."
JBT,225,John Bean Technologies Corporation
BTO,1158.8,John Hancock Bank and Thrift Opportunity Fund
JHS,111,John Hancock Income Securities Trust
JHI,109.9,John Hancock Investors Trust
PDT,393.7,John Hancock Patriot Premium Dividend Fund II
HPF,278.9,John Hancock Pfd Income Fund II
HPI,357.9,John Hancock Preferred Income Fund
HPS,344.4,John Hancock Preferred Income Fund III
HTD,410.2,John Hancock Tax Advantaged Dividend Income Fund
HTY,101.5,John Hancock Tax-Advantaged Global Shareholder Yield Fund
JW/A,1743.7,"John Wiley & Sons, Inc."
JW/B,343.4,"John Wiley & Sons, Inc."
JNJ,166002.4,Johnson & Johnson
JCI,10790.7,"Johnson Controls, Inc."
JNY,488.9,"Jones Apparel Group, Inc."
JLL,955.7,Jones Lang LaSalle Incorporated
JRN,98.9,"Journal Communications, Inc."
KSP,176.2,K-Sea Transportation Partners LP
KV/A,108.8,K-V Pharmaceutical Company
KV/B,34.5,K-V Pharmaceutical Company
LRN,538.8,K12 Inc
KAI,173.8,Kadant Inc
KSU,1739.1,Kansas City Southern
KSU^,4.7,Kansas City Southern
KDN,1176.5,Kaydon Corporation
KED,75.9,Kayne Anderson Energy Development Company
KYE,370.4,"Kayne Anderson Energy Total Return Fund, Inc."
KYN,711.5,Kayne Anderson MLP Investment Company
KB,1285.1,KB Financial Group Inc
KBH,1220.7,KB Home
KBR,2455.5,"KBR, Inc."
KBW,763.7,KBW Inc
KEI,49.1,"Keithley Instruments, Inc."
K,16737.5,Kellogg Company
KEM,21.7,Kemet Corporation
KMT,1622.4,Kennametal Inc.
KCP,69.9,"Kenneth Cole Productions, Inc."
KEG,537.3,"Key Energy Services, Inc."
KEY,4217.5,KeyCorp
KEY^A,91.7,KeyCorp
KEY^B,42.2,KeyCorp
KEY^D,153,KeyCorp
KEY^E,303.8,KeyCorp
KEY^F,453,KeyCorp
KEY^G,465,KeyCorp
KHD,337.7,KHD Humboldt Wedag International Ltd.
KRC,1107.1,Kilroy Realty Corporation
KRC^E,28.2,Kilroy Realty Corporation
KRC^F,58.3,Kilroy Realty Corporation
KMB,21821.7,Kimberly-Clark Corporation
KIM,4867.7,Kimco Realty Corporation
KIM^F,10.3,Kimco Realty Corporation
KIM^G,288,Kimco Realty Corporation
KGC,12138.2,Kinam Gold Inc
KMP,8192.4,"Kinder Morgan Energy Partners, L.P."
KMR,3052.5,"Kinder Morgan Management, LLC"
KND,506.7,"Kindred Healthcare, Inc."
KCI,1377.5,"Kinetic Concepts, Inc."
KG,2617.6,"King Pharmaceuticals, Inc."
KFS,302.6,"Kingsway Financial Services, Inc."
KEX,1462.4,Kirby Corporation
KRG,189.1,Kite Realty Group Trust
KFN,238.4,KKR Financial Corp.
KNX,1354.8,"Knight Transportation, Inc."
